PC1,PC2,PC3,PC4,PC5,PC6,PC7,event,X.technology.,X.science.,X.globalissues.,X.culture.,X.TEDx.,X.design.,X.business.,X.entertainment.,X.health.,X.innovation.,lable
0.566637925,-0.320452449,-1.456592715,1.245385944,0.136687672,-0.600396257,0.033533392,TED original,0,0,1,0,0,0,0,0,0,1,ok
-1.477938352,-0.874285678,1.608808354,-0.00673518,1.13472058,-1.4370775,0.111499019,TED other,1,1,0,0,0,1,0,1,0,0,good
0.853008954,-2.577208785,-0.608597117,0.971172902,0.805480663,-0.52525931,-1.350983051,TED original,1,1,0,0,0,0,0,0,0,0,good
1.755306589,1.280320736,-1.441272511,-0.944558479,1.186500321,0.426909056,-0.997634405,Small Events,0,0,1,0,0,0,1,0,0,0,good
-0.283030575,-0.053046522,-0.29947524,0.657986202,-0.31664139,-1.438687401,0.587554285,TED original,1,0,0,0,0,0,0,0,0,0,good
-2.344210029,1.5051049,-0.272473401,0.259367937,-0.358928181,-0.147424054,0.720520828,TED original,0,0,1,0,0,0,0,0,0,0,good
-0.431125162,-0.165622233,-2.078169509,0.330172547,-0.285078508,-0.093023552,-0.089952908,TED original,1,1,1,0,0,0,0,0,0,0,ok
-0.228438095,-1.854373023,-0.949367051,-0.465331615,0.308460052,0.197139928,0.483089723,TED other,1,1,0,0,0,0,0,0,1,0,ok
-0.975616311,-0.060742952,0.010433329,-0.049863001,-0.174534849,0.275141747,1.397992248,TED original,1,0,1,0,0,1,0,0,0,0,ok
1.54220651,-0.135834173,0.408004823,-2.237673346,-0.785981766,-1.906221392,-1.100251789,TED original,0,0,0,0,0,0,0,0,0,0,ok
-0.424189015,1.020255819,-0.441112332,0.159960948,0.462266667,-0.31094661,0.270722349,TED original,1,0,1,0,0,0,0,0,0,1,ok
0.19576748,0.355365245,-1.833425374,-1.558593931,0.879855394,-0.199233597,0.087132784,TED other,0,0,0,0,0,0,0,0,0,0,good
0.348237079,1.196840398,2.021262945,-1.303507571,1.33771249,0.189927198,0.293292537,TED other,0,0,0,0,0,0,0,0,0,0,ok
0.127320585,-0.91204978,-1.607240154,-0.275491423,-0.483071457,-0.874277498,-0.830243701,TED other,0,1,1,0,0,0,0,0,0,0,ok
-1.483142477,0.957643732,-0.549911169,-0.822805198,0.257779116,0.308604328,-0.568064623,TEDx,0,0,0,0,0,0,0,0,1,0,ok
-0.709680923,-0.850330456,-0.677897761,0.292521277,0.586470168,-0.904027684,-0.051300929,TED original,0,1,0,0,0,0,0,0,0,0,ok
-0.508905461,-0.605437634,0.088626106,-0.97285381,0.688292441,-0.001582821,0.948012018,TED original,1,0,0,0,0,0,1,0,0,1,ok
0.383273023,-3.177913059,0.427255892,-0.055540361,-0.324040856,-0.33873245,0.723396667,TED original,0,0,0,1,0,0,0,0,0,0,ok
-1.393405243,1.701722589,1.186474537,-0.482489244,0.635735811,0.853672542,-1.139482344,TED original,0,0,0,0,0,0,0,0,0,0,good
1.823833493,1.357998481,-1.582898465,0.275868839,0.335299651,0.773692947,0.388106538,TED@,0,0,1,0,0,0,1,0,0,0,bad
0.214219061,-2.878603041,-0.873588003,0.55410616,0.187784925,-0.134906558,-0.749191947,TED original,1,1,0,0,0,0,0,0,1,0,ok
-2.323056798,0.608185593,1.347199311,0.026451386,0.981522729,-0.078339203,-0.563155697,TEDMED,0,1,0,0,0,0,0,0,0,0,ok
1.763347261,0.191398125,-0.454185426,-0.778573972,1.128765864,-0.418749979,0.531859537,TED original,0,0,0,0,0,1,0,0,0,1,ok
-2.373023595,1.351717714,1.658635951,0.087465009,0.690777889,-0.234442452,0.392828506,TED original,1,0,0,0,0,0,0,0,0,0,ok
1.791631563,-0.384993009,2.793193117,1.367124998,1.234854372,-0.064122641,0.158372642,TED original,0,0,0,0,0,0,0,1,0,0,ok
-0.285505614,-1.6950773,0.087981394,-0.42990888,-0.00872004,-0.181042751,0.598418662,TEDx,1,1,0,0,1,0,0,0,0,1,ok
0.729963641,-2.088833105,-1.181836435,0.313972428,0.612712434,0.491602772,-1.174281556,TED original,1,1,0,0,0,0,0,0,1,1,ok
0.789940859,-1.19329272,-1.784119791,0.155121489,0.576681769,-0.638177223,-0.504027595,TED original,0,1,0,0,0,0,0,0,0,0,ok
-1.389290542,0.746719165,1.340677464,-0.94958082,0.497390033,1.083660095,-0.329846664,TED original,0,0,1,1,0,0,0,0,0,0,ok
-0.271709022,-1.77917731,-0.149213981,-0.613225352,0.283103959,0.250564288,0.867811969,TED other,1,1,0,0,0,0,0,0,1,1,ok
0.532004087,-1.931275556,-0.454846818,-0.845746028,-0.738317521,-1.555473159,-0.791862323,TED original,0,0,0,0,0,0,0,0,0,0,great
-0.016378812,-0.539226608,-1.092408797,-1.763966303,0.71877494,0.514615474,0.351651345,TED original,0,1,0,0,0,1,0,0,1,1,ok
-1.606434477,0.472739949,-1.368860265,-0.188879704,0.329239509,-0.08918881,-0.604540813,TED other,0,0,0,1,0,0,0,0,0,0,ok
-1.425503632,1.800141138,-1.766852305,0.216917637,-0.312701072,0.775774551,-1.580926505,TEDx,0,0,1,0,1,0,0,0,0,0,good
-0.728367237,1.600448414,-1.641809806,-1.591379264,0.70159999,1.252873145,-1.660538783,TED original,0,0,0,0,0,0,0,0,0,0,good
-3.147621022,1.491994915,2.108942056,0.157044899,0.74956041,-0.223611142,-0.358296746,TED original,0,0,0,0,0,0,0,0,0,0,great
0.965076994,-2.37239149,-0.650542954,-0.040747551,0.472033615,0.14931925,0.67117221,TED original,0,1,0,0,0,0,0,0,1,0,good
-1.631814188,-0.870383436,1.627326465,-0.340303468,1.643746731,-0.979114346,-0.322118767,TED other,0,0,0,0,0,0,0,0,0,0,ok
-0.713224836,0.402049212,-0.718327824,-0.350886464,-0.137131669,0.306245183,0.966860893,TED original,0,0,0,0,0,0,0,0,1,0,bad
-0.778064562,-0.273021358,1.493552705,0.463958424,-0.076839017,-1.486854557,-0.261120827,TED other,0,0,0,0,0,0,0,1,0,0,ok
0.554503803,1.61642206,0.03887115,-0.030183054,0.679718794,-0.021434484,0.595723961,TED original,0,0,1,0,0,0,0,0,1,1,ok
-1.545691255,1.159420354,-1.069659872,-0.186406789,-0.357820214,1.097131833,-1.128469332,TED other,0,0,1,0,0,0,1,0,0,0,ok
-0.923447259,0.371400054,1.770802869,0.622154988,0.025053378,-1.718698516,0.038845181,TED original,0,0,0,0,0,0,0,1,0,0,bad
-0.683327821,-2.036772161,1.902311153,0.546017911,1.023063327,-0.757657427,0.489361946,TED original,1,0,0,0,0,0,0,0,0,0,ok
0.200241611,-1.155808912,0.063848721,0.579392672,0.400185979,-1.169184947,0.304290021,TED original,0,0,0,0,0,0,0,0,0,1,ok
-0.347022491,-2.496440273,0.467550563,0.584955163,0.41687327,-0.640350174,-0.151652867,TED original,1,0,0,1,0,0,0,0,0,1,ok
1.674147878,-0.724082371,-0.324255023,-1.924387574,0.19651464,-1.28923104,-1.202322217,TED original,0,0,0,0,0,0,0,0,0,0,good
0.166979764,0.400208965,-2.7287026,-0.912738204,0.300995041,0.342025294,-0.873392058,TEDx,0,0,0,1,1,0,0,0,0,0,ok
1.131311055,1.077049407,1.599070266,-1.821682915,-2.887646645,0.246670246,-1.3815181,TED original,0,0,0,0,0,0,0,1,0,0,ok
-1.884641409,0.358442807,-1.035768028,-0.404124898,-0.276866881,0.48579989,0.626483199,TED original,0,0,1,0,0,0,0,0,0,1,ok
-2.547492055,1.210380261,-0.734141429,-0.811788127,-0.274124763,1.053668193,0.277484314,TED other,0,0,1,0,0,0,0,0,0,0,ok
0.072747634,-3.199289256,0.676976293,-0.993712383,-1.105152244,0.840383505,1.129779795,TED original,1,1,0,0,0,1,0,0,0,1,ok
-1.409404977,-1.903360907,1.479592017,1.217095082,0.182198927,-0.296513767,0.181184747,TED original,1,0,0,0,0,0,0,1,0,1,bad
-1.01129151,0.357266166,-0.283220923,-0.140601627,-0.135691945,-0.075474067,1.265584537,TEDx,1,0,0,0,0,1,0,0,0,1,ok
-3.117830223,1.267066026,1.457203359,-0.073469203,0.634395284,0.412383665,-0.597384395,TEDx,0,0,1,0,1,0,0,0,0,0,ok
0.045703043,-0.004686188,-1.645911777,-1.433093529,0.714349994,0.494839139,-0.592822682,TED original,0,1,0,0,0,0,0,0,1,0,ok
-0.920225497,0.369482604,-0.278565105,-0.077335582,0.074273694,0.15435541,1.195882284,TED@,0,0,1,0,0,0,0,0,0,0,ok
0.32919003,-1.036248597,-0.044740621,-0.884284033,-1.532668124,-2.012972819,-0.652970158,TED original,0,0,0,0,0,0,0,0,0,0,good
-0.233613154,-0.638707946,-1.508404609,-1.400292061,0.251715507,-0.059099521,0.456586411,TED original,0,0,0,0,0,1,0,0,0,0,ok
-1.93839123,-0.40807986,0.982536796,-0.124550729,0.489396701,0.112814797,0.531445894,TED original,1,1,0,0,0,0,0,0,0,1,ok
-0.005447192,-2.994493265,-0.104550526,1.145271428,0.302758389,-0.2391944,-0.129358215,TED@,0,1,0,0,0,0,0,0,0,1,ok
-0.828038107,0.48276093,-1.24061679,-0.78043229,0.716216291,-0.46499621,0.262014536,TEDx,0,0,0,0,1,0,0,0,0,0,great
0.660648063,-0.833846993,-0.157146773,-1.681128944,0.458796238,-1.205854699,-1.099951072,TED original,0,1,0,0,0,0,0,0,0,0,ok
-2.917428566,1.117184062,1.841133319,-0.600929711,1.136231312,-0.47073281,0.002158092,TED original,0,0,0,1,0,0,0,0,0,0,ok
-0.778935173,0.832040786,-0.809933338,-0.528811767,0.046338308,0.962560985,0.075016678,TEDSummit,0,0,0,0,0,1,0,0,0,0,ok
-0.472432299,1.376462083,-1.530918903,0.115754118,-0.216354904,0.023944467,-0.127884598,TEDSummit,0,0,1,0,0,0,0,0,0,0,great
-2.42539671,1.198097922,1.230458101,-0.783325631,-0.618996627,-0.369433404,-0.489820404,TED original,0,0,0,0,0,1,0,0,0,0,ok
-2.265296569,0.892667244,-0.33869216,-0.411090084,-0.265045905,0.415871727,0.685156915,TEDx,0,0,0,0,1,1,0,0,0,1,ok
-2.686546437,1.518461715,0.4077567,-0.069713115,-0.068794046,0.394559097,0.009061406,TED@,0,0,0,0,0,0,1,0,0,0,ok
-0.368196007,-0.894224044,-0.910328529,-0.329081185,0.283496387,-0.542890887,-0.045415574,TED other,0,1,0,0,0,0,0,0,0,0,ok
-0.946417822,0.316149011,-0.20711152,-0.207527737,0.624337274,-0.760167286,0.544224919,TEDSummit,0,0,0,0,0,0,0,0,0,0,ok
-0.824525428,-1.135498112,-0.233057324,-0.706444719,0.610330999,-0.309954447,0.784328912,TED@,0,1,0,0,0,1,0,0,0,0,good
-0.990657859,-0.869388125,1.702063546,-0.672925227,-0.861498295,-1.844190773,-0.482177714,TED original,0,0,0,0,0,1,0,1,0,0,ok
-0.008599397,-1.606206476,-0.808197884,-0.485649259,-0.009659801,0.434891014,1.269681153,TED@,1,1,1,0,0,0,1,0,0,1,ok
-2.351350345,-0.387904853,2.160655324,-0.093011182,0.518006732,-0.653077965,0.084869254,TEDSummit,0,0,0,0,0,0,0,0,0,0,ok
-1.683250032,-0.213886195,-0.434502408,0.119555507,0.043213587,0.938895629,-1.520677511,TEDSummit,1,0,1,0,0,0,1,0,0,0,ok
0.950080747,-1.96973441,-0.735215496,0.019507625,0.225513036,0.146689041,0.453948438,TEDSummit,1,1,0,0,0,0,0,0,0,1,ok
-0.485309466,-1.712439865,-0.52250027,0.851834601,0.898130435,-1.5980075,-0.62788051,TEDSummit,0,1,0,0,0,0,0,0,0,0,good
0.776368751,0.181077397,-2.104263614,-2.216352904,1.459764034,-0.162714029,-0.523852558,TED original,1,0,0,0,0,0,0,0,0,1,good
-0.033990624,-0.314546096,-1.638299331,-0.419822648,0.086058147,-0.16394963,0.826390013,TED@,0,0,0,0,0,0,1,0,0,1,ok
-0.396212688,-0.407203335,-1.013179494,-1.124334968,-1.155879926,-0.006097482,0.448284857,TEDx,0,0,0,0,1,1,0,0,1,0,ok
-1.942635371,1.144291358,-0.696701876,0.115244923,0.125212635,0.235073142,-0.473026674,TEDSummit,1,0,1,0,0,0,1,0,0,0,bad
0.682595871,-1.359613945,-0.967602743,-0.563439775,-0.324552947,-1.656998699,-1.064159055,TEDx,0,1,0,0,1,0,0,0,0,0,ok
-2.299328259,0.788029014,-0.741648243,0.076944932,-0.137034823,0.020637505,0.474651827,TEDSummit,0,0,1,0,0,0,0,0,0,1,ok
0.397086111,-2.223941042,-1.213933349,0.100495276,0.952628763,-0.421425157,-1.257516368,TED other,1,1,0,0,0,0,0,0,0,1,ok
0.343675469,-1.719982837,0.152849041,-0.506531483,0.940421219,-0.305236961,0.537048424,TEDSummit,1,0,1,1,0,0,0,0,0,1,ok
-1.059752143,1.609386939,1.242060408,0.758668566,0.221902844,0.171987879,0.014469784,TEDSummit,0,0,0,0,0,0,0,0,0,0,ok
-2.275871897,0.426029483,1.413779444,0.296108032,0.818749684,-0.866684223,0.101920383,TEDx,0,0,0,0,1,0,0,0,0,0,bad
0.54232519,0.396248576,-1.55064467,-0.537981366,0.522318612,-0.017632614,-0.017832883,TED@,1,0,0,0,0,0,1,0,0,1,ok
-1.57169557,0.985171436,-1.363170882,-0.304727423,0.268845888,0.019247031,-0.315625365,TEDx,0,0,0,0,1,0,0,0,1,0,ok
-0.065636839,1.09553778,-1.219508954,-0.825554368,0.893917902,0.63477791,-1.300566135,TEDSummit,0,0,0,0,0,0,0,0,0,0,ok
0.038472558,-1.311858471,-2.172924379,0.426390263,0.245938238,-0.659581936,-0.178583737,TEDSummit,1,0,0,0,0,0,1,0,0,1,ok
-0.000491561,-1.948368465,0.769959116,0.27564522,1.537133888,-1.436077508,-0.205608855,TEDMED,0,1,0,0,0,0,0,0,1,0,ok
-1.565219822,1.268897599,-0.579767532,-0.385963052,0.460104839,-0.055759495,-0.108703062,TEDSummit,0,0,1,0,0,0,0,0,0,0,ok
-1.776451414,0.698671739,-0.793202912,-0.261485329,-0.886740134,0.036198364,-0.281432064,TEDx,0,0,0,0,1,0,0,1,0,0,ok
-1.098463809,0.815850149,0.157616216,-0.507745638,0.799738448,-0.535999373,0.268247651,TED original,0,0,0,0,0,0,0,0,0,0,good
-0.517932318,0.059191724,-1.555562846,0.416967534,-0.461692137,-0.178581693,0.640666147,TEDSummit,0,0,1,0,0,0,0,0,0,0,bad
0.409419061,-1.208086951,2.0845201,-3.122134758,-4.965188562,-1.870274518,-0.496622665,TEDSummit,1,0,0,0,0,0,1,0,0,0,great
-1.377214481,0.028334569,-1.386592745,-0.72326331,-0.340381758,0.417745087,0.694486911,TED other,0,0,0,0,0,0,0,0,0,0,good
-1.528449427,1.509946507,0.711182565,0.215369828,0.429505254,-0.207930023,0.353287865,TED original,0,0,0,0,0,0,1,0,0,0,ok
4.747760012,3.260183396,0.922066129,2.732072678,-0.827659891,1.22843897,-0.449581215,TEDx,1,1,0,0,1,1,0,0,1,1,ok
-0.841535433,-1.858239307,0.903819639,-0.620827725,0.43272122,0.402644924,1.248360743,TED original,0,0,0,0,0,0,0,0,0,0,ok
1.259423187,-0.055754629,-1.273674007,0.215203478,0.910256415,-0.489187992,-0.343024424,TED@,1,0,0,0,0,0,1,0,0,0,ok
-2.134527059,0.931577509,-0.541752012,-0.346287712,-0.489537902,-0.440432953,0.235009484,TED other,0,0,0,0,0,0,0,0,0,0,good
-0.4115701,0.590083569,-2.437653804,-0.37029844,-0.016057649,0.280008778,-0.964966858,TEDSummit,1,0,1,0,0,0,0,0,0,1,good
-2.276508354,-0.395509443,0.857218615,0.417575749,0.406207865,-0.538283699,0.732161384,TED original,0,0,0,0,0,1,0,0,0,0,ok
-1.100833367,-0.34532444,-0.534177066,-0.342540948,1.044949932,-1.130202656,0.068307537,TEDSummit,0,1,0,0,0,0,0,0,0,0,ok
-0.295675513,1.927634061,-0.943449986,-0.677156312,0.131561842,0.143769255,1.047263895,TED other,0,0,0,0,0,0,0,1,0,0,ok
-0.585351012,1.36282783,-1.740614303,-1.556908877,0.560874765,0.618666957,-0.75898252,TEDx,0,0,0,0,1,0,1,0,0,0,good
-2.820063654,0.900496432,0.836001727,-0.618152423,0.721010304,0.229190216,-0.084442811,TED other,0,0,0,0,0,0,0,0,0,0,ok
0.159530348,-1.356102548,-0.588818603,-0.287148103,0.461947172,-0.341690048,0.398784544,TED@,1,1,0,0,0,0,0,0,0,1,ok
-0.871157087,1.633157724,-1.598566811,-0.853402325,0.288024237,0.511726128,-0.825393164,TEDSummit,1,0,1,0,0,0,0,0,0,0,ok
-1.955420845,1.54492723,-1.195740398,-0.271600329,0.071879936,0.217333867,-0.419487416,TED other,0,0,0,0,0,0,0,0,0,0,ok
-0.472934832,-0.387981877,1.33532887,-1.032615498,1.651700381,-1.271461771,-0.615539523,TED other,0,0,0,0,0,0,0,1,0,1,ok
0.076316332,-2.813809482,-0.57218282,0.003566113,-0.00366314,0.517449297,0.222783323,TED@,1,1,0,0,0,1,0,0,0,1,ok
-0.015131454,-0.922442078,-2.211226768,-0.046295564,-0.085507436,-0.035356606,-1.096321162,TEDSummit,1,1,0,0,0,0,0,0,0,1,great
1.41994109,-0.410801703,-0.710820092,-0.135054727,0.638593553,-1.4106499,-0.287357558,TEDSummit,1,0,0,0,0,0,0,0,0,0,ok
1.139182382,-0.645522397,-2.17565432,-1.082203069,1.266657471,-0.618204249,-0.823895592,TEDSummit,1,1,0,0,0,0,0,0,0,1,ok
-0.38345493,2.643639697,0.314775421,0.157096296,-0.152730717,1.29882266,-1.014900879,TED other,0,0,0,0,0,0,0,0,0,0,ok
0.040856096,-1.358778633,-1.443836303,-0.370181279,0.464094642,-0.159015892,0.016936368,TEDx,1,1,0,0,1,0,0,0,1,1,ok
-2.904982699,0.451511632,0.30307034,-0.020807107,0.065852742,0.161720314,0.471758531,TEDSummit,0,0,0,0,0,0,0,0,0,0,good
1.481627219,-0.210962035,2.559336654,-3.097979343,-3.77053549,-1.246332318,-0.890509442,TED other,0,0,0,0,0,0,0,1,0,0,ok
-0.417975376,0.500230566,-0.400631787,-1.037268444,0.658085124,-0.694170547,0.079850504,TED original,0,0,0,0,0,0,0,0,0,0,good
-3.205574725,1.664096195,0.468862354,0.152324169,0.114973675,0.621188886,-0.951795656,TEDSummit,0,0,0,0,0,0,0,0,0,0,ok
-1.644090721,0.019202289,1.029048359,-0.217852442,1.127774289,-0.826577617,0.598084137,TEDSummit,0,0,0,0,0,0,0,0,0,0,ok
-1.485955029,-0.606421996,0.082284647,-0.451781535,0.947617202,-0.560475552,-0.176712997,TEDMED,0,0,0,0,0,0,0,0,0,0,ok
-1.568493778,0.832311679,-0.799546154,-0.375659385,0.127895595,-0.336034583,0.927976031,TED@,0,0,0,0,0,0,1,0,0,1,ok
-1.566568163,0.32993229,1.563603714,0.266247795,0.508869769,-0.647552447,-0.082510176,TEDx,0,0,0,1,1,0,0,1,0,0,bad
0.021234533,-0.805882956,-1.979719048,-0.008057205,-0.073110649,-0.671996848,0.215866567,TEDSummit,1,0,0,0,0,0,1,0,0,1,ok
1.250192617,-1.41741273,-0.713962825,-1.006185043,0.52484677,0.633128831,1.066102161,TEDMED,1,1,0,0,0,0,0,0,1,1,ok
-0.13808558,0.308999549,-2.08129026,0.244334973,-0.041407805,-0.258088153,-0.460485334,TEDSummit,1,1,0,0,0,0,0,0,0,0,ok
-1.993772524,1.144579183,-0.223703749,0.684394491,0.17616251,0.181730928,-1.328409708,TEDx,0,0,0,0,1,0,0,0,0,0,ok
0.844778493,0.65934408,-1.339071362,-1.001616863,0.930106128,-0.25562809,-0.588572244,TED other,0,0,1,0,0,0,0,0,0,0,bad
-0.277691913,-1.625124728,-0.308469461,-0.398013404,0.060480568,-0.139586967,0.777061817,TED@,1,0,0,0,0,1,0,0,0,0,good
1.823427076,1.417289759,-0.908306607,-0.26353442,-0.364996511,0.244806734,-0.719284756,TEDx,0,0,1,0,1,0,1,0,0,0,ok
-2.751347454,0.88823023,2.314016696,0.20465744,1.209268135,-0.650828879,-0.300319515,TEDx,0,0,0,0,1,0,0,0,0,0,ok
1.311752056,-1.364847384,-1.084362364,-0.292527804,0.51727298,-1.301352793,-0.313900494,TEDx,1,0,0,0,1,0,0,1,0,0,ok
-1.192907766,-1.599215269,3.282469189,0.106130967,2.190393628,-0.78736221,-1.311774172,TED original,0,0,0,0,0,0,0,0,0,0,ok
1.990438666,3.160683584,2.794749218,1.031048157,-1.485029449,2.299329313,-1.899638278,TEDx,0,0,0,1,1,0,0,0,0,0,great
1.499978901,1.25158018,-1.091514682,-0.857413105,0.471383918,0.816763404,-1.404124265,TEDSummit,1,0,0,0,0,0,0,0,0,0,good
-1.699745507,1.439539501,-0.506261714,-0.057644942,0.024363241,0.31006239,-0.669199948,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-0.658923987,0.025930307,-0.894107033,-1.167451828,-0.295514915,-0.038438593,0.402449502,TED@,1,0,0,0,0,0,0,0,0,1,bad
-1.306542672,0.418078512,0.764066763,-0.495827523,0.801317208,-0.463728325,0.616049877,TEDSummit,0,0,0,0,0,0,1,0,0,1,ok
-0.072911154,0.07872035,3.891712102,0.099678184,1.953314363,-0.68629503,-0.834120873,TED original,0,0,0,0,0,0,0,0,0,0,ok
-2.548817341,1.628034883,0.333735975,0.498771051,-0.735547843,-0.046040156,-0.299217847,TEDWomen,0,0,0,1,0,0,0,0,0,0,ok
-3.142273535,1.618579044,0.945497217,0.264938031,0.231712236,0.436644965,-1.120967806,TEDWomen,0,0,0,0,0,0,0,0,0,0,ok
-0.279731961,0.897746456,-1.938372472,0.520709073,-0.004955292,-0.354343926,-0.040579976,TED other,0,0,0,0,0,0,0,0,0,0,good
-0.513291672,-1.139745779,0.566837086,-1.925882653,-1.676462119,0.166319072,1.48065001,TED other,1,0,0,0,0,1,0,0,0,1,ok
-1.498287162,0.660002198,-0.708483867,-0.566506965,0.505539826,0.047229221,-0.167476948,TED other,0,0,0,0,0,0,0,0,0,0,ok
-1.06778157,0.805733755,-0.65676295,0.802790865,-0.321573719,0.87139358,-1.271704082,TEDWomen,0,0,0,0,0,0,0,0,0,0,ok
1.315174874,0.291499596,-0.849339265,0.107694951,1.050369881,-0.674802831,0.06103984,TEDSummit,1,0,0,0,0,0,1,0,0,1,ok
-0.468200961,-1.707138025,-0.351582508,-0.951471662,0.272459965,-0.76211395,0.108060669,TED other,1,0,0,0,0,1,0,0,0,1,ok
-2.906701418,1.292969234,0.356486367,-0.170457118,0.158334619,0.046206549,0.16348571,TED other,0,0,0,0,0,0,0,0,0,1,ok
-0.38462398,-1.697908366,0.02039355,0.337939283,-0.110655353,-0.99809469,0.522857085,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-1.622710316,1.368464768,0.313297635,-0.227027175,-2.692159409,-0.725132507,-0.280167253,TEDWomen,0,0,1,0,0,0,0,0,0,0,ok
-0.268362985,-1.872929829,-1.010909579,0.607944675,-0.031368034,-0.11496983,-0.44342215,TEDSummit,1,1,0,0,0,0,0,0,0,1,good
-1.029251781,0.635522996,-1.560523223,-0.191848158,0.0848551,-0.333459198,0.392126103,TEDx,0,0,0,0,1,0,1,0,0,0,good
0.300279205,1.090249054,-2.32388161,-0.22038533,-0.089791894,0.28316191,-0.551376719,TEDSummit,0,1,1,0,0,0,0,0,0,1,good
0.654934629,2.664850104,1.027341363,0.8557143,-1.022864735,1.504342588,-1.247858583,TEDWomen,0,0,0,0,0,0,0,0,0,0,bad
0.713410042,-1.363738216,-1.225401519,0.14072607,0.682800351,-0.412533379,0.116202978,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-0.153667894,1.039958561,0.07782327,-0.360709636,0.222226804,0.090958058,1.453625617,TED other,0,0,0,0,0,1,0,0,0,0,bad
-1.624123811,0.496311428,1.307203435,-0.914026445,-1.612016183,-1.103701577,0.282055141,TED@,0,0,0,0,0,0,1,0,0,0,ok
-2.538514976,0.908265469,2.063389196,0.400292006,0.351711606,-1.065570227,-0.646149704,TEDWomen,0,0,0,0,0,0,0,0,0,0,bad
1.540344037,0.899356962,-1.345945707,-0.839442279,1.003447932,0.113509673,-0.015179998,TEDx,1,1,0,0,1,0,0,0,0,0,ok
-2.092215825,0.598597448,0.245034776,-0.618955954,-1.936346735,-0.647092562,-0.035330765,TEDx,0,0,0,0,1,0,0,0,0,1,good
-3.255665058,1.223082104,1.645354833,0.355482892,0.394673849,-0.596527274,-0.165551608,TEDWomen,0,0,0,0,0,0,0,0,1,0,ok
-0.422797211,1.033372545,-0.610872265,-0.760607902,1.037253918,-0.537880074,-0.342705552,TEDx,0,0,0,0,1,0,0,0,0,0,ok
-0.396467293,0.203283011,-1.728440598,-0.002052352,0.262275571,-0.506901685,-0.143198106,TEDx,0,1,0,0,1,0,0,0,1,0,ok
-0.109706275,-0.907781545,-1.255211284,0.044542883,0.177139265,-0.184515774,0.419728582,TEDSummit,1,0,0,0,0,0,1,0,0,1,ok
0.240043805,-1.117312233,-1.638664379,0.384289255,-0.074766278,-0.1791474,-0.213816987,TEDx,0,1,0,0,1,0,0,0,1,0,ok
-1.260904597,1.328276395,0.885330949,-0.429756204,0.640979469,0.130742475,-0.327253837,TED other,0,0,0,0,0,0,0,0,0,0,bad
-1.451776336,0.640967965,-1.226697291,-0.797795546,-0.164436701,-0.247346243,0.546885176,TEDWomen,0,0,0,0,0,0,0,0,0,0,great
0.600277882,0.464794246,-2.171682454,-0.04914182,0.088181472,-0.194259146,0.258948059,TEDx,1,0,0,0,1,0,1,0,0,1,ok
-2.161445444,1.243923412,2.047179432,-0.433365243,0.557094199,1.630411726,-1.093107574,TEDWomen,0,0,0,0,0,0,0,0,0,0,ok
1.109430749,-1.379489809,-1.574625987,-0.146845761,1.223512895,-0.857517236,-1.1520948,TEDx,1,1,0,0,1,0,0,0,0,0,ok
-2.148435736,1.511640187,0.49653572,0.439928546,-0.065091377,0.107357412,0.188075112,TEDWomen,0,0,0,0,0,0,0,0,0,1,good
-0.105903452,-1.039497801,-0.758834087,0.220901543,0.422467237,-0.913852888,0.149156819,TEDx,0,1,0,0,1,0,0,0,0,1,ok
-1.049152939,0.158054079,-0.920452299,-0.736178708,-0.684568543,-0.747231726,0.185092679,TED@,0,0,0,0,0,0,1,0,0,0,great
-1.181475668,1.341693183,-1.717151402,-0.050582865,-0.324986269,0.488022781,-0.123757776,TEDWomen,1,0,1,0,0,0,0,0,0,0,ok
-0.808931036,0.300593993,-2.062056165,-0.829866265,0.525559448,-0.256024519,-0.177027872,TED other,0,0,0,0,0,0,0,0,1,0,good
-0.310400413,1.500672964,-0.078646002,-0.073350131,-0.006115608,0.04829161,-0.90397025,TEDx,0,0,0,0,1,0,0,0,1,0,good
-0.633689219,0.386546926,0.806700028,-0.167933068,0.552564614,-1.275729553,0.206965056,TEDx,0,0,0,0,1,0,0,0,0,0,good
1.903900994,-0.984948615,-0.888084196,-0.613569814,0.986352574,0.017008935,0.02593669,TED@,1,1,0,0,0,1,0,0,0,1,good
-0.619125679,-1.414207755,-0.319271953,-0.463946172,-0.242994741,-0.227943829,1.20965862,TEDx,1,0,0,0,1,1,1,0,0,1,ok
-0.951435077,-0.915018812,-0.285202893,0.054185525,0.654032975,-0.864081772,0.250829759,TEDx,0,1,0,0,1,0,0,0,0,1,ok
-1.416043546,0.719005692,0.073747639,-0.697377587,-0.307698779,-0.475294926,0.325646403,TEDWomen,0,0,1,0,0,0,0,0,0,0,ok
-2.862200725,1.282405293,-0.287840673,0.452363791,-0.045963593,0.530914938,-1.287744657,TEDSummit,0,1,0,0,0,0,0,0,1,0,great
-1.040386417,2.210191342,0.783387056,0.80260716,-0.768949227,1.614126115,-1.631177069,TEDWomen,0,0,1,0,0,0,0,0,0,0,great
